time,open,high,low,close,tick_volume,spread,real_volume,pct_change,target
2019-10-18,1.11236,1.1171,1.11144,1.11699,42300,0,0,0.004162321550577053,1
2019-10-21,1.11567,1.11791,1.11383,1.11487,37168,0,0,-0.001897957904726022,-1
2019-10-22,1.11487,1.11566,1.11175,1.11244,39157,0,0,-0.0021796263241453673,-1
2019-10-23,1.11239,1.11395,1.11058,1.11299,33824,0,0,0.0004944086872098463,1
2019-10-24,1.11292,1.11625,1.10928,1.11038,41522,0,0,-0.002345034546581748,-1
2019-10-25,1.11038,1.11227,1.10728,1.10792,30711,0,0,-0.002215457771213347,-1
2019-10-28,1.10777,1.11063,1.10746,1.10989,27914,0,0,0.0017781067225071112,1
2019-10-29,1.10989,1.11182,1.10732,1.11118,33701,0,0,0.0011622773427997224,1
2019-10-30,1.11118,1.11513,1.10799,1.11502,44599,0,0,0.003455785741283801,1
2019-10-31,1.11502,1.11753,1.1131199999999999,1.11518,47100,0,0,0.00014349518394296545,1
2019-11-01,1.11517,1.11716,1.1128,1.11644,38463,0,0,0.0011298624437310334,1
2019-11-04,1.11676,1.11751,1.11245,1.11279,32387,0,0,-0.003269320339651216,-1
2019-11-05,1.11281,1.11399,1.10632,1.10711,42984,0,0,-0.0051042874217057665,-1
2019-11-06,1.10715,1.10926,1.10649,1.1069,33770,0,0,-0.00018968304865829566,-1
2019-11-07,1.10689,1.10914,1.10359,1.10459,47416,0,0,-0.0020869093865751864,-1
2019-11-08,1.10458,1.10551,1.10164,1.10212,34418,0,0,-0.0022361238106446413,-1
2019-11-09,1.10212,1.10223,1.10171,1.1018,739,3,0,-0.0002903495082205998,-1
2019-11-11,1.10216,1.10428,1.10162,1.10323,25255,0,0,0.001297876202577708,1
2019-11-12,1.10322,1.10384,1.10022,1.10086,34086,0,0,-0.002148237448220236,-1
2019-11-13,1.10082,1.10201,1.09951,1.10057,35625,0,0,-0.000263430408952936,-1
2019-11-14,1.10057,1.10272,1.09888,1.10204,34558,0,0,0.0013356715156689347,1
2019-11-15,1.1019700000000001,1.10566,1.10142,1.10495,28611,0,0,0.0026405575115242552,1
2019-11-18,1.10489,1.10897,1.10467,1.10712,30659,0,0,0.0019638897687677126,1
2019-11-19,1.10719,1.10835,1.1062400000000001,1.10779,28051,0,0,0.0006051737842329707,1
2019-11-20,1.10779,1.10811,1.10528,1.10717,35094,0,0,-0.0005596728621851677,-1
2019-11-21,1.10717,1.10967,1.10519,1.1058,34172,0,0,-0.0012373890188499548,-1
2019-11-22,1.10579,1.10871,1.10141,1.10176,35245,0,0,-0.0036534635557965434,-1
2019-11-25,1.10162,1.1031900000000001,1.10033,1.10132,29212,0,0,-0.0003993610223642641,-1
2019-11-26,1.10132,1.10253,1.1007,1.1019700000000001,30545,0,0,0.0005902008498892553,1
2019-11-27,1.10199,1.10243,1.0992,1.0999,30009,0,0,-0.0018784540413986361,-1
2019-11-28,1.0999,1.10176,1.09982,1.10076,21664,0,0,0.000781889262660096,1
2019-11-29,1.10076,1.10281,1.09809,1.10174,28450,0,0,0.0008902939787056585,1
2019-12-02,1.10233,1.10895,1.10027,1.10784,33381,0,0,0.00553669649826638,1
2019-12-03,1.10781,1.10932,1.10658,1.10811,32782,0,0,0.0002437175043328299,1
2019-12-04,1.10811,1.1116,1.10664,1.10771,39115,0,0,-0.0003609749934573303,-1
2019-12-05,1.10771,1.11079,1.1077,1.11038,29905,0,0,0.002410378167570837,1
2019-12-06,1.11038,1.11094,1.10395,1.1054599999999999,30427,0,0,-0.004430915542426916,-1
2019-12-09,1.10581,1.10776,1.1053,1.10635,23194,0,0,0.0008050947117037577,1
2019-12-10,1.10634,1.10974,1.10625,1.10922,28191,0,0,0.002594115786143769,1
2019-12-11,1.10909,1.11446,1.107,1.11292,33858,0,0,0.0033356773228032655,1
2019-12-12,1.11292,1.1154,1.11027,1.11284,45228,0,0,-7.188297451732328e-05,-1
2019-12-13,1.11284,1.11991,1.11012,1.1117,60290,0,0,-0.0010244060242263764,-1
2019-12-16,1.11281,1.11578,1.11223,1.1143399999999999,30276,0,0,0.002374741387064727,1
2019-12-17,1.1143399999999999,1.11742,1.11291,1.11488,34276,0,0,0.0004845917762983376,1
2019-12-18,1.11488,1.11539,1.11102,1.11121,30963,0,0,-0.003291834098737123,-1
2019-12-19,1.11125,1.1144,1.11069,1.11224,33248,0,0,0.0009269175043420397,1
2019-12-20,1.11224,1.11246,1.1066,1.10758,29274,0,0,-0.0041897432208874985,-1
2019-12-23,1.10813,1.10956,1.10696,1.10885,28223,0,0,0.0011466440347422946,1
2019-12-24,1.10885,1.10937,1.10689,1.10871,27011,0,0,-0.00012625693285817086,-1
2019-12-25,1.10871,1.10883,1.10728,1.10775,1857,0,0,-0.0008658711475498793,-1
2019-12-26,1.10789,1.11087,1.10789,1.10947,14856,0,0,0.0015526969081471886,1
2019-12-27,1.10947,1.1188,1.10941,1.117,36519,0,0,0.006787024435090716,1
2019-12-30,1.11726,1.12205,1.11713,1.1198,36914,0,0,0.0025067144136077246,1
2019-12-31,1.1198,1.12389,1.11972,1.12093,33313,0,0,0.0010091087694232836,1
2020-01-02,1.12086,1.12245,1.11633,1.11717,36427,0,0,-0.003354357542397768,-1
2020-01-03,1.11717,1.11796,1.11247,1.11558,42499,0,0,-0.0014232390773114556,-1
2020-01-06,1.11637,1.12052,1.11569,1.11967,35905,0,0,0.0036662543251042568,1
2020-01-07,1.11967,1.11971,1.11333,1.11523,39811,0,0,-0.003965454107013655,-1
2020-01-08,1.11521,1.1168,1.11014,1.1105,52407,0,0,-0.0042412775839960615,-1
2020-01-09,1.1105,1.11201,1.10928,1.1105,34569,0,0,0.0,-1
2020-01-10,1.11041,1.11289,1.10847,1.11161,32732,0,0,0.0009995497523638264,1
2020-01-13,1.11116,1.11466,1.11116,1.11337,27840,0,0,0.0015832891031926088,1
2020-01-14,1.11335,1.11442,1.11042,1.11283,33141,0,0,-0.0004850139666058295,-1
2020-01-15,1.11283,1.1163,1.11182,1.11489,30355,0,0,0.0018511362921560526,1
2020-01-16,1.11489,1.11724,1.11278,1.11358,31244,0,0,-0.0011750038120351691,-1
2020-01-17,1.11348,1.11422,1.1086,1.10884,29346,0,0,-0.004256541963756466,-1
2020-01-20,1.10897,1.1102,1.10764,1.10937,20818,0,0,0.00047797698495721797,1
2020-01-21,1.10937,1.11178,1.10807,1.10838,29888,0,0,-0.0008923983882744846,-1
2020-01-22,1.1084,1.10981,1.10698,1.10925,30091,0,0,0.0007849293563579884,1
2020-01-23,1.10924,1.11083,1.1036,1.10534,36756,0,0,-0.003524904214559421,-1
2020-01-24,1.10534,1.10613,1.10199,1.1023,30782,0,0,-0.0027502849801870344,-1
2020-01-27,1.10297,1.10373,1.10095,1.10185,32304,0,0,-0.00040823732196326734,-1
2020-01-28,1.10183,1.10251,1.09975,1.10217,27971,0,0,0.00029042065616935453,1
2020-01-29,1.10217,1.10275,1.09921,1.10099,27683,0,0,-0.0010706152408431757,-1
2020-01-30,1.10099,1.1039,1.1003,1.10307,33099,0,0,0.0018892088029864862,1
2020-01-31,1.1031,1.10954,1.10167,1.10922,36525,0,0,0.005575348799260249,1
2020-02-03,1.1094,1.1094,1.10356,1.1059,36391,0,0,-0.0029930942464073684,-1
2020-02-04,1.10588,1.10639,1.10325,1.10437,31905,0,0,-0.0013834885613527304,-1
2020-02-05,1.10437,1.10476,1.09934,1.09985,32246,0,0,-0.00409283120693249,-1
2020-02-06,1.09985,1.1013600000000001,1.09642,1.09826,29090,0,0,-0.0014456516797745067,-1
2020-02-07,1.09826,1.09847,1.09417,1.09433,33925,0,0,-0.0035783876313441043,-1
2020-02-10,1.09417,1.09572,1.09074,1.09104,28506,0,0,-0.003006405745981544,-1
2020-02-11,1.09103,1.09245,1.08914,1.09149,30332,0,0,0.0004124505059392991,1
2020-02-12,1.09146,1.09253,1.08653,1.0873,31071,0,0,-0.0038387891780961025,-1
2020-02-13,1.0873,1.08885,1.08338,1.08408,31910,0,0,-0.0029614641773200168,-1
2020-02-14,1.08408,1.0861,1.08271,1.08295,28912,0,0,-0.0010423584975277622,-1
2020-02-17,1.08407,1.08507,1.08289,1.08343,19793,0,0,0.00044323375963783995,1
2020-02-18,1.08343,1.08373,1.07854,1.07923,34014,0,0,-0.0038765771669604376,-1
2020-02-19,1.07906,1.08115,1.0782,1.08026,31872,0,0,0.0009543841442509748,1
2020-02-20,1.08042,1.08209,1.07778,1.07831,40802,0,0,-0.00180512098939134,-1
2020-02-21,1.07831,1.08633,1.07828,1.08457,39852,0,0,0.005805380641930258,1
2020-02-24,1.08234,1.08717,1.08048,1.08527,52944,0,0,0.0006454170777359103,1
2020-02-25,1.08527,1.08902,1.08299,1.08805,57327,0,0,0.0025615745390548117,1
2020-02-26,1.08807,1.09086,1.08548,1.08798,57469,0,0,-6.43352787096374e-05,-1
2020-02-27,1.08798,1.10057,1.08758,1.09997,69826,0,0,0.011020423169543436,1
2020-02-28,1.09988,1.10527,1.09507,1.10249,88435,0,0,0.0022909715719521273,1
2020-03-02,1.10285,1.11843,1.10285,1.11331,98137,0,0,0.009814147974131382,1
2020-03-03,1.11313,1.12135,1.1095,1.11713,88035,0,0,0.0034312096361299727,1
2020-03-04,1.1172,1.11873,1.10953,1.11342,66178,0,0,-0.003321010088351284,-1
2020-03-05,1.1132900000000001,1.12446,1.11193,1.12362,64659,0,0,0.009160963517810039,1
2020-03-06,1.12362,1.13545,1.12112,1.12806,100528,0,0,0.003951513856997879,1
2020-03-09,1.13477,1.1494,1.13357,1.14387,124317,0,0,0.014015211956810658,1
2020-03-10,1.14387,1.1457600000000001,1.12748,1.12791,131945,0,0,-0.013952634477694126,-1
2020-03-11,1.12754,1.13666,1.12573,1.12686,107620,0,0,-0.0009309253397877804,-1
2020-03-12,1.12686,1.13329,1.10554,1.11842,136152,0,0,-0.0074898390217063016,-1
2020-03-13,1.11842,1.12208,1.10548,1.1099,131116,0,0,-0.007617889522719468,-1
2020-03-16,1.10736,1.12364,1.1065,1.11797,146541,0,0,0.007270925308586085,1
2020-03-17,1.11823,1.11889,1.09549,1.09968,132966,0,0,-0.016360009660366437,-1
2020-03-18,1.09967,1.10449,1.08016,1.09131,148588,0,0,-0.007611305106940192,-1
2020-03-19,1.09122,1.09808,1.06548,1.06902,153517,0,0,-0.02042499381477303,-1
2020-03-20,1.0688900000000001,1.0830899999999999,1.06375,1.06769,160125,0,0,-0.0012441301378833813,-1
2020-03-23,1.06965,1.08275,1.06358,1.07239,152591,0,0,0.0044020268055333656,1
2020-03-24,1.07239,1.08876,1.07197,1.07864,126462,0,0,0.005828103581719368,1
2020-03-25,1.07845,1.08935,1.07593,1.08818,124021,0,0,0.008844470815100314,1
2020-03-26,1.08804,1.10585,1.08701,1.10299,118837,0,0,0.013609880718263412,1
2020-03-27,1.10299,1.11472,1.09532,1.11383,115671,0,0,0.009827831621320504,1
2020-03-30,1.11128,1.1144,1.10098,1.10418,96494,0,0,-0.008663799682177897,-1
2020-03-31,1.10308,1.10539,1.09265,1.10285,108717,0,0,-0.0012045137568148512,-1
2020-04-01,1.10285,1.10387,1.09026,1.09613,86702,0,0,-0.006093303713107012,-1
2020-04-02,1.09613,1.09677,1.08205,1.08555,89085,0,0,-0.009652139800936044,-1
2020-04-03,1.08552,1.08646,1.0772599999999999,1.07886,80170,0,0,-0.006162774630371737,-1
2020-04-06,1.0809,1.08352,1.07681,1.0792,79190,0,0,0.00031514747047811653,1
2020-04-07,1.0792,1.09263,1.07833,1.0891,69873,0,0,0.009173461823573037,1
2020-04-08,1.0891,1.09018,1.08297,1.0856,69581,0,0,-0.0032136626572399907,-1
2020-04-09,1.0856,1.09516,1.08407,1.09284,70985,0,0,0.00666912306558598,1
2020-04-10,1.09275,1.09522,1.09184,1.09228,26234,0,0,-0.000512426338713956,-1
2020-04-13,1.09486,1.0967500000000001,1.08924,1.09052,49577,0,0,-0.0016113084557073387,-1
2020-04-14,1.09057,1.09869,1.08991,1.0979,60711,0,0,0.006767413710890402,1
2020-04-15,1.0979,1.09913,1.08563,1.09088,60166,0,0,-0.006394024956735578,-1
2020-04-16,1.09067,1.0911,1.08162,1.08382,72335,0,0,-0.006471839249046707,-1
2020-04-17,1.08385,1.08924,1.08117,1.08706,70175,0,0,0.002989426288497965,1
2020-04-20,1.08753,1.08966,1.08412,1.08605,54892,0,0,-0.0009291115485805523,-1
2020-04-21,1.08605,1.08801,1.08164,1.08567,62840,0,0,-0.00034989180976940926,-1
2020-04-22,1.08567,1.08849,1.0803,1.08226,49896,0,0,-0.003140917590059522,-1
2020-04-23,1.08226,1.08465,1.0756000000000001,1.07759,68375,0,0,-0.004315044444033744,-1
2020-04-24,1.07744,1.08287,1.07268,1.0822,57093,0,0,0.004278064941211301,1
2020-04-27,1.0822,1.08599,1.08111,1.0828,53382,0,0,0.0005544261689152119,1
2020-04-28,1.0828,1.08882,1.08096,1.0818699999999999,52751,0,0,-0.0008588843738456253,-1
2020-04-29,1.0818699999999999,1.08855,1.08173,1.08687,52463,0,0,0.00462162736742866,1
2020-04-30,1.08688,1.09723,1.08328,1.09538,66387,0,0,0.007829823253931112,1
2020-05-01,1.09538,1.10175,1.09343,1.09746,54819,0,0,0.0018988844054119713,1
2020-05-04,1.09662,1.09734,1.08954,1.09061,55939,0,0,-0.006241685346162984,-1
2020-05-05,1.09027,1.09256,1.08256,1.08348,56005,0,0,-0.0065376257323883635,-1
2020-05-06,1.08425,1.08456,1.07818,1.07933,54368,0,0,-0.0038302506737549757,-1
2020-05-07,1.07933,1.08337,1.07662,1.08331,60799,0,0,0.003687472784042134,1
2020-05-08,1.08306,1.08753,1.08149,1.08351,49102,0,0,0.00018461936103242316,1
2020-05-11,1.08257,1.08502,1.08004,1.08063,51660,0,0,-0.0026580280754215924,-1
2020-05-12,1.08063,1.08849,1.07841,1.08471,54638,0,0,0.0037755753588184504,1
2020-05-13,1.08471,1.08962,1.08113,1.08177,59733,0,0,-0.0027104018585614176,-1
2020-05-14,1.08178,1.08237,1.07746,1.08039,56150,0,0,-0.0012756870684156318,-1
2020-05-15,1.08039,1.08508,1.07886,1.08146,53587,0,0,0.0009903831023982956,1
2020-05-18,1.08115,1.09266,1.07997,1.09115,50554,0,0,0.008960109481626732,1
2020-05-19,1.09145,1.0976,1.09019,1.09218,54293,0,0,0.0009439582092287679,1
2020-05-20,1.09218,1.09988,1.09185,1.09767,49058,0,0,0.005026643959786803,1
2020-05-21,1.09767,1.10081,1.0937000000000001,1.09468,49934,0,0,-0.002723951643025524,-1
2020-05-22,1.0949200000000001,1.09534,1.08851,1.08976,46005,0,0,-0.00449446413563781,-1
2020-05-25,1.08942,1.09143,1.08704,1.08948,30836,0,0,-0.0002569373072970338,-1
2020-05-26,1.08947,1.09956,1.08918,1.09814,51348,0,0,0.007948746190843181,1
2020-05-27,1.09814,1.10306,1.09339,1.10001,73048,0,0,0.0017028794142823767,1
2020-05-28,1.10002,1.10932,1.09915,1.10766,68903,0,0,0.006954482231979808,1
2020-05-29,1.10766,1.11449,1.10696,1.10996,80090,0,0,0.0020764494519978083,1
2020-06-01,1.11142,1.11537,1.11003,1.11351,65333,0,0,0.0031983134527369117,1
2020-06-02,1.11351,1.1195599999999999,1.11149,1.11689,75050,0,0,0.0030354464710689033,1
2020-06-03,1.1168,1.12575,1.11664,1.12329,82959,0,0,0.005730197244133262,1
2020-06-04,1.12329,1.13621,1.11945,1.13373,85069,0,0,0.009294127073151248,1
2020-06-05,1.13362,1.13835,1.12781,1.12904,84519,0,0,-0.004136787418521082,-1
2020-06-08,1.12929,1.13195,1.1268,1.12935,71388,0,0,0.00027456954580884485,1
2020-06-09,1.12927,1.13636,1.12407,1.1338,78862,0,0,0.003940319652897539,1
2020-06-10,1.13377,1.1421999999999999,1.13206,1.1372200000000001,81807,0,0,0.0030164050097021278,1
2020-06-11,1.1372200000000001,1.14035,1.12884,1.12987,107080,0,0,-0.006463129385695154,-1
2020-06-12,1.12987,1.13401,1.12124,1.12546,103425,0,0,-0.003903103896908511,-1
2020-06-15,1.12323,1.13323,1.1226099999999999,1.13224,99267,0,0,0.006024203436816977,1
2020-06-16,1.13224,1.13531,1.1227800000000001,1.1262699999999999,84944,0,0,-0.005272733696036203,-1
2020-06-17,1.1262699999999999,1.12938,1.12067,1.12433,77557,0,0,-0.001722499933408339,-1
2020-06-18,1.12397,1.12612,1.11856,1.12049,75041,0,0,-0.0034153673743474444,-1
2020-06-19,1.12049,1.12543,1.1168,1.11758,68937,0,0,-0.0025970780640611757,-1
2020-06-22,1.11822,1.12696,1.11682,1.126,61231,0,0,0.007534136258701807,1
2020-06-23,1.1259299999999999,1.13482,1.12328,1.1307,77153,0,0,0.004174067495559708,1
2020-06-24,1.1307,1.13256,1.12482,1.12504,70331,0,0,-0.005005748651278008,-1
2020-06-25,1.12504,1.12594,1.11901,1.12168,64768,0,0,-0.0029865604778497312,-1
2020-06-26,1.12169,1.1239,1.1195,1.12178,48257,0,0,8.91519863062129e-05,1
2020-06-29,1.12155,1.12875,1.12155,1.12412,52316,0,0,0.002085970511152002,1
2020-06-30,1.12412,1.12616,1.11907,1.12337,56630,0,0,-0.0006671885563819258,-1
2020-07-01,1.12314,1.12753,1.11847,1.1250499999999999,55988,0,0,0.0014955001468794915,1
2020-07-02,1.12506,1.13026,1.1223,1.12389,55719,0,0,-0.001031065285987176,-1
2020-07-03,1.12375,1.12519,1.1219,1.1244399999999999,45807,0,0,0.0004893717356679872,1
2020-07-06,1.12406,1.13451,1.12405,1.13087,51596,0,0,0.005718402049020188,1
2020-07-07,1.13037,1.13324,1.12588,1.12728,54302,0,0,-0.003174547030162622,-1
2020-07-08,1.12728,1.13516,1.12621,1.1329500000000001,55308,0,0,0.005029806259314595,1
2020-07-09,1.1329500000000001,1.13704,1.1280000000000001,1.12841,63920,0,0,-0.004007237742177705,-1
2020-07-10,1.12797,1.13245,1.12546,1.12999,51772,0,0,0.0014002002818125359,1
2020-07-13,1.1301700000000001,1.13746,1.13006,1.13436,54859,0,0,0.003867290860981143,1
2020-07-14,1.13436,1.14084,1.13249,1.1399,61290,0,0,0.0048838111357945024,1
2020-07-15,1.1394199999999999,1.14518,1.13909,1.14113,57307,0,0,0.0010790420212298812,1
2020-07-16,1.14108,1.14415,1.13702,1.13831,58749,0,0,-0.002471234653369958,-1
2020-07-17,1.13832,1.14434,1.13751,1.14274,46458,0,0,0.0038917342375979214,1
2020-07-20,1.14118,1.14675,1.14022,1.14469,59289,0,0,0.0017064249085529948,1
2020-07-21,1.14469,1.15396,1.14226,1.15269,62624,0,0,0.006988791725270671,1
2020-07-22,1.15268,1.16012,1.15067,1.15692,73191,0,0,0.003669677016370443,1
2020-07-23,1.15666,1.16266,1.15401,1.1595900000000001,67492,0,0,0.002307851882584977,1
2020-07-24,1.15904,1.16578,1.1581,1.1655,69352,0,0,0.005096628980932882,1
2020-07-27,1.16416,1.17811,1.16409,1.1751,74236,0,0,0.00823680823680828,1
2020-07-28,1.17507,1.17734,1.16985,1.1715200000000001,73664,0,0,-0.003046549229852702,-1
2020-07-29,1.1715200000000001,1.18061,1.17117,1.17909,68602,0,0,0.006461690794864694,1
2020-07-30,1.17909,1.1848,1.17306,1.18468,73766,0,0,0.00474094428754368,1
2020-07-31,1.18468,1.19085,1.17618,1.17757,87210,0,0,-0.0060016206908194425,-1
2020-08-03,1.17726,1.17964,1.16955,1.17614,66358,0,0,-0.0012143651757433593,-1
2020-08-04,1.17614,1.18055,1.1721,1.18021,64926,0,0,0.0034604723927422754,1
2020-08-05,1.17947,1.19046,1.17926,1.18628,64016,0,0,0.00514315248981112,1
2020-08-06,1.18587,1.19156,1.18178,1.18764,76373,0,0,0.0011464409751491544,1
2020-08-07,1.18759,1.18827,1.17551,1.17862,75233,0,0,-0.007594894075645842,-1
2020-08-10,1.17883,1.18004,1.17357,1.17372,53752,0,0,-0.0041574044221207584,-1
2020-08-11,1.17372,1.18076,1.1722,1.1739600000000001,71678,0,0,0.00020447806972700988,1
2020-08-12,1.1739600000000001,1.1817,1.17108,1.17835,72901,0,0,0.0037394800504275683,1
2020-08-13,1.17785,1.18638,1.1777,1.18125,64808,0,0,0.0024610684431620733,1
2020-08-14,1.18125,1.18502,1.17815,1.18412,55435,0,0,0.0024296296296297815,1
2020-08-17,1.18377,1.1880600000000001,1.1828400000000001,1.18697,51808,0,0,0.002406850657028059,1
2020-08-18,1.1865700000000001,1.19655,1.18649,1.19312,62818,0,0,0.005181259846499753,1
2020-08-19,1.19312,1.19525,1.18301,1.18364,69934,0,0,-0.007945554512538533,-1
2020-08-20,1.18381,1.18686,1.18018,1.18602,71898,0,0,0.0020107465107634948,1
2020-08-21,1.18598,1.18826,1.17539,1.1795499999999999,64693,0,0,-0.005455219979427106,-1
2020-08-24,1.17907,1.18493,1.17839,1.17874,52673,0,0,-0.0006867025560595152,-1
2020-08-25,1.17865,1.18434,1.17839,1.1834,56083,0,0,0.003953373941666616,1
2020-08-26,1.1834,1.1838899999999999,1.17719,1.18297,54884,0,0,-0.00036335981071478063,-1
2020-08-27,1.18295,1.19015,1.1762299999999999,1.18213,78186,0,0,-0.0007100771786268112,-1
2020-08-28,1.18199,1.19194,1.18107,1.19017,73467,0,0,0.006801282430866307,1
2020-08-31,1.19002,1.19659,1.18842,1.19357,60613,0,0,0.0028567347521784026,1
2020-09-01,1.19355,1.2011,1.19012,1.19112,72756,0,0,-0.002052665532813358,-1
2020-09-02,1.19092,1.19284,1.1822,1.18544,65556,0,0,-0.004768621129693007,-1
2020-09-03,1.18544,1.18643,1.17887,1.1851,70481,0,0,-0.0002868133351329183,-1
2020-09-04,1.1851,1.18651,1.17807,1.18376,73537,0,0,-0.0011307062695131709,-1
2020-09-07,1.18447,1.18484,1.18115,1.18121,37634,0,0,-0.002154152868824588,-1
2020-09-08,1.18117,1.1827,1.17654,1.17731,69570,0,0,-0.003301699105154876,-1
2020-09-09,1.17773,1.18338,1.17526,1.18022,62269,0,0,0.0024717364160671274,1
2020-09-10,1.17997,1.19171,1.17977,1.18145,72689,0,0,0.0010421785768752745,1
2020-09-11,1.18148,1.18739,1.18097,1.18458,55140,0,0,0.002649286893224412,1
2020-09-14,1.18327,1.18875,1.18302,1.18632,44021,0,0,0.0014688750443194731,1
2020-09-15,1.18637,1.19003,1.18394,1.18458,48513,0,0,-0.0014667206150111856,-1
2020-09-16,1.18458,1.18824,1.17874,1.18152,63726,0,0,-0.0025831940434585254,-1
2020-09-17,1.18151,1.18521,1.17372,1.18478,72714,0,0,0.0027591576951724317,1
2020-09-18,1.1846,1.18703,1.18259,1.1838899999999999,54590,0,0,-0.0007511943145563915,-1
2020-09-21,1.18397,1.18716,1.17315,1.17705,66423,0,0,-0.005777563793933571,-1
2020-09-22,1.17705,1.17731,1.16915,1.17076,68388,0,0,-0.0053438681449385905,-1
2020-09-23,1.17073,1.1718600000000001,1.16509,1.16591,67129,0,0,-0.004142608220301325,-1
2020-09-24,1.16587,1.16869,1.16262,1.16719,69800,0,0,0.0010978548944600153,1
2020-09-25,1.16657,1.16848,1.16119,1.16279,62343,0,0,-0.003769737574859211,-1
2020-09-28,1.16176,1.16797,1.16149,1.16629,53887,0,0,0.0030100018060010836,1
2020-09-29,1.16627,1.17452,1.16606,1.17422,56923,0,0,0.006799338072006167,1
2020-09-30,1.17422,1.17546,1.16846,1.17191,74239,0,0,-0.0019672633748361035,-1
2020-10-01,1.17182,1.17694,1.17168,1.17486,70391,0,0,0.0025172581512231673,1
2020-10-02,1.1743000000000001,1.17473,1.16955,1.17159,78420,0,0,-0.0027833103518718483,-1
2020-10-05,1.17107,1.17972,1.17051,1.17817,50219,0,0,0.005616299217303,1
2020-10-06,1.17813,1.1807400000000001,1.17314,1.17323,61517,0,0,-0.0041929432934125765,-1
2020-10-07,1.17315,1.17816,1.1724700000000001,1.17596,56643,0,0,0.002326909472140981,1
2020-10-08,1.17595,1.17814,1.17327,1.17571,46568,0,0,-0.00021259226504288797,-1
2020-10-09,1.17571,1.18306,1.17525,1.18211,47056,0,0,0.005443519235185601,1
2020-10-12,1.18102,1.18264,1.17865,1.18129,41003,0,0,-0.0006936748695129946,-1
2020-10-13,1.18129,1.18151,1.17307,1.17439,48403,0,0,-0.005841072048353824,-1
2020-10-14,1.17439,1.17707,1.17198,1.1745,47851,0,0,9.366564769797137e-05,1
2020-10-15,1.17437,1.17575,1.16882,1.17068,54214,0,0,-0.0032524478501491094,-1
2020-10-16,1.17068,1.17459,1.16937,1.17151,47645,0,0,0.0007089896470429125,1
2020-10-19,1.17159,1.17934,1.17029,1.17679,45905,0,0,0.00450700378144453,1
2020-10-20,1.17679,1.18405,1.17596,1.1821,45867,0,0,0.0045122749173598375,1
2020-10-21,1.1821,1.18805,1.18202,1.18615,55004,0,0,0.0034261060823959077,1
2020-10-22,1.18615,1.18667,1.18112,1.18173,48069,0,0,-0.003726341525102317,-1
2020-10-23,1.18157,1.18645,1.17865,1.18582,45880,0,0,0.003461027476665768,1
2020-10-26,1.18527,1.18591,1.1803,1.18081,47877,0,0,-0.00422492452480161,-1
2020-10-27,1.18081,1.18386,1.17923,1.1795,40868,0,0,-0.0011094079487808939,-1
2020-10-28,1.17949,1.17967,1.17178,1.17459,55833,0,0,-0.004162780839338631,-1
2020-10-29,1.17441,1.17585,1.16499,1.1673,56709,0,0,-0.006206420963910775,-1
2020-10-30,1.1673,1.17039,1.16397,1.16449,57355,0,0,-0.00240726462777352,-1
2020-11-02,1.16467,1.16554,1.16222,1.16397,49183,0,0,-0.0004465474156069016,-1
2020-11-03,1.16397,1.1739600000000001,1.16291,1.17117,44750,0,0,0.006185726436248373,1
2020-11-04,1.17118,1.1770100000000001,1.16024,1.17243,110277,0,0,0.0010758472296934496,1
2020-11-05,1.1724999999999999,1.18595,1.17106,1.1823,77001,0,0,0.00841841303958435,1
2020-11-06,1.18232,1.18906,1.1795200000000001,1.18714,75532,0,0,0.004093715639008844,1
2020-11-09,1.18896,1.19196,1.1795200000000001,1.18126,90377,0,0,-0.004953080512829278,-1
2020-11-10,1.18125,1.18431,1.17797,1.18138,80089,0,0,0.00010158644159630192,1
2020-11-11,1.18138,1.18325,1.17453,1.17769,52541,0,0,-0.003123465777311485,-1
2020-11-12,1.17769,1.1823,1.17584,1.18042,54585,0,0,0.0023180972921568177,1
2020-11-13,1.18042,1.18371,1.17987,1.1834,43152,0,0,0.0025245251690075854,1
2020-11-16,1.18405,1.1868400000000001,1.18139,1.1851099999999999,53141,0,0,0.0014449890147032463,1
2020-11-17,1.1851099999999999,1.18935,1.18426,1.18617,44905,0,0,0.0008944317405135127,1
2020-11-18,1.18617,1.18906,1.18489,1.18522,47164,0,0,-0.0008008970046452513,-1
2020-11-19,1.18516,1.1882,1.18159,1.1874,48957,0,0,0.0018393209699465451,1
2020-11-20,1.1872,1.18905,1.18496,1.18543,45158,0,0,-0.001659087081017363,-1
2020-11-23,1.18524,1.19057,1.18003,1.18397,46770,0,0,-0.0012316205933712299,-1
2020-11-24,1.18397,1.18958,1.18356,1.18913,51214,0,0,0.004358218535942759,1
2020-11-25,1.18913,1.19295,1.1881599999999999,1.19156,55006,0,0,0.002043510802014925,1
2020-11-26,1.19163,1.19406,1.1885,1.19125,33438,0,0,-0.00026016314747057123,-1
2020-11-27,1.19125,1.19634,1.19067,1.19622,39273,0,0,0.00417208814270742,1
2020-11-30,1.19601,1.2003,1.19234,1.19254,52228,0,0,-0.0030763571918209776,-1
2020-12-01,1.19254,1.20762,1.19247,1.20686,57333,0,0,0.01200798296073935,1
2020-12-02,1.20652,1.21182,1.20398,1.21149,60122,0,0,0.003836401902457487,1
2020-12-03,1.21149,1.21743,1.21008,1.21427,57101,0,0,0.0022946949624016444,1
